5.600000000000000533e+00 -5.979934259065586843e-01 -6.682706987234854346e-01 -7.076967302265312343e-01 -7.657967088993041793e-01 -7.418601175321432040e-01 -7.321729954341403834e-01 -7.459778646469729102e-01 -7.442127891821810337e-01 -7.411690352012989536e-01
5.700000000000000178e+00 -7.540639482676992911e-01 -7.986600219357257169e-01 -7.615083078315862952e-01 -7.689910147433515197e-01 -7.660027609922814840e-01 -7.837299054321751335e-01 -7.810963670644627266e-01 -7.825069653429815864e-01 -7.825358935761331791e-01
5.800000000000000711e+00 -9.838613361057153561e-01 -8.448575860087856881e-01 -8.406590801851484551e-01 -8.119235157439466111e-01 -8.130133780894035489e-01 -8.147548364367093177e-01 -8.177719634171327634e-01 -8.191732430171333457e-01 -8.168363416385097109e-01
5.900000000000000355e+00 -9.046693959339815461e-01 -7.291302641382525485e-01 -7.861790569129764039e-01 -8.792911627178040535e-01 -8.557592966310851867e-01 -8.435367627800096635e-01 -8.574572475017228079e-01 -8.506694835840533653e-01 -8.529193206420014883e-01
6.000000000000000000e+00 -7.836933372961685240e-01 -8.961535734567480649e-01 -8.801379540451037542e-01 -8.763892303455627086e-01 -8.819484890624809115e-01 -8.864365334695719634e-01 -8.836395473034409642e-01 -8.847171051640803086e-01 -8.844492916494732793e-01
6.100000000000000533e+00 -7.197542188793863982e-01 -8.896014956973925525e-01 -9.241428342321218459e-01 -9.158105563300467100e-01 -9.211274252761283421e-01 -9.163631111261080209e-01 -9.146058717117429016e-01 -9.130160558757650646e-01 -9.159553190714546655e-01
6.200000000000000178e+00 -9.339422350079255031e-01 -9.917035189813760976e-01 -8.960685096558888008e-01 -9.438708692958991398e-01 -9.500073335846628275e-01 -9.387756516034856391e-01 -9.416923637010310433e-01 -9.402643729524645666e-01 -9.414602135658943771e-01
6.300000000000000711e+00 -8.629828567855803989e-01 -1.004158935332932545e+00 -1.005931531549849378e+00 -1.004875719631687314e+00 -9.555489025003596204e-01 -9.704440207299996901e-01 -9.702551303782700476e-01 -9.684883306618585763e-01 -9.649223422846737730e-01
6.400000000000000355e+00 -1.027899008349605126e+00 -1.077536766620160957e+00 -9.733570702036085098e-01 -1.012565470159021874e+00 -9.995687251527126671e-01 -9.935206285392094161e-01 -9.919804956065018109e-01 -9.868122121837169525e-01 -9.846417724358172974e-01
6.500000000000000000e+00 -8.500106045454485226e-01 -9.447694726654890518e-01 -1.029192160033860270e+00 -1.006875711355277758e+00 -1.010995923525932483e+00 -9.914941429403300033e-01 -1.010012299906330790e+00 -1.003999338615993997e+00 -1.005480601162823895e+00
6.600000000000000533e+00 -1.392793611869478587e+00 -9.892971247676870528e-01 -1.008268552000845197e+00 -1.015002088634034516e+00 -1.026301475870531554e+00 -1.015455069314041170e+00 -1.023678584943621184e+00 -1.022697528355875018e+00 -1.019761074583170002e+00
6.700000000000000178e+00 -1.095095113950260268e+00 -1.036489932205541864e+00 -1.015225049113395617e+00 -1.037335329061379152e+00 -1.041411602617737575e+00 -1.036450021695959123e+00 -1.028684612403671927e+00 -1.036335996904920842e+00 -1.031494116195845523e+00
6.800000000000000711e+00 -1.042955010968768192e+00 -1.146725364745174280e+00 -1.026873161615315277e+00 -1.049232973066137387e+00 -1.030133243888640360e+00 -1.044383523182687235e+00 -1.041307496955709677e+00 -1.045385395275457041e+00 -1.042672301399262480e+00
6.900000000000000355e+00 -9.944311567800401264e-01 -1.037536007252655823e+00 -1.051223841038076534e+00 -1.042487541651014205e+00 -1.038562056942753387e+00 -1.051802401816435140e+00 -1.045322171964483182e+00 -1.049448436631249981e+00 -1.048461182208304310e+00
7.000000000000000000e+00 -1.152660517434009435e+00 -1.125469329137014807e+00 -1.034799234208686469e+00 -1.068154227711474835e+00 -1.037175652585367036e+00 -1.054240660292821596e+00 -1.049245081294589710e+00 -1.050773373011949730e+00 -1.050377622169300640e+00
7.100000000000000533e+00 -9.478664747335012741e-01 -1.017262400875824202e+00 -1.037261647638932693e+00 -1.032381335463326444e+00 -1.053225490680275378e+00 -1.052457878529890589e+00 -1.052892525010197700e+00 -1.051775769262078608e+00 -1.053917902793678918e+00
7.200000000000000178e+00 -1.104408046098691365e+00 -1.053343962155363744e+00 -1.024830790026772132e+00 -1.042504018749511374e+00 -1.052189129425483038e+00 -1.047085858301484818e+00 -1.049995031197186179e+00 -1.051929425647405658e+00 -1.049241295953094122e+00
7.300000000000000711e+00 -1.086200377917788673e+00 -1.034140285594715047e+00 -1.050435640768116352e+00 -1.052713200683296879e+00 -1.043410918194159764e+00 -1.048533174119568478e+00 -1.044111869030462492e+00 -1.047192977443614170e+00 -1.046500655358412413e+00
7.400000000000000355e+00 -1.126486172366769622e+00 -1.026278593882514523e+00 -1.051544078511185587e+00 -1.028349970883014830e+00 -1.025151995695637863e+00 -1.041421714424564771e+00 -1.039505378116204914e+00 -1.036874133570095058e+00 -1.038134858600288979e+00
7.500000000000000000e+00 -8.857803182673243958e-01 -1.129417613899330819e+00 -9.886697098147144702e-01 -1.009193062725368017e+00 -1.020565788242084215e+00 -1.030666521623228471e+00 -1.027091059620314661e+00 -1.029432643860569652e+00 -1.029315478968941822e+00
7.600000000000000533e+00 -1.090755674025044808e+00 -1.144785759561056659e+00 -1.036581540736031704e+00 -1.054880858481850536e+00 -1.031134793396522031e+00 -1.014165882894441539e+00 -1.017777929882036636e+00 -1.016804341275266532e+00 -1.018180497416099950e+00
7.700000000000000178e+00 -1.160302514445828104e+00 -9.737695272303247274e-01 -1.059111674733175912e+00 -1.025485343388356840e+00 -9.944641759467470754e-01 -1.011957502924663022e+00 -1.008139001467648344e+00 -1.005851355858098373e+00 -1.005728299678356308e+00
7.800000000000000711e+00 -1.199319793743885532e+00 -9.876231163585726947e-01 -9.300394346463910500e-01 -9.909544657598531314e-01 -9.870681196122730316e-01 -1.001581793222348749e+00 -9.937337619042048154e-01 -9.930591441785054929e-01 -9.884931188269753255e-01
7.900000000000000355e+00 -1.057266947003454804e+00 -9.457586992792580416e-01 -9.958659451818066000e-01 -9.461072587932387590e-01 -9.746093474472976581e-01 -9.819463845596105855e-01 -9.765805982316323464e-01 -9.771470164308019291e-01 -9.741481440137277348e-01
8.000000000000000000e+00 -1.033629624245219203e+00 -9.614321860845852497e-01 -9.379264580964835618e-01 -9.748672413968580974e-01 -9.743181076823369535e-01 -9.559695597848679727e-01 -9.578476523870047554e-01 -9.592723917519194732e-01 -9.588911433682349994e-01
8.099999999999999645e+00 -7.717470174542550021e-01 -9.535065873898188604e-01 -9.245403317011110511e-01 -9.372323016490087255e-01 -9.661530413695864627e-01 -9.400706270451731905e-01 -9.405761806229431254e-01 -9.394765176792680972e-01 -9.420020916414756362e-01
8.200000000000001066e+00 -9.975268807053594422e-01 -9.675346108701636805e-01 -8.802921311252034364e-01 -9.137589877039264952e-01 -9.383607649366341175e-01 -9.273923162074254600e-01 -9.215059514404386753e-01 -9.220714288023055261e-01 -9.245675854538042415e-01
8.300000000000000711e+00 -9.708708812191959581e-01 -9.561440424958247419e-01 -8.792087655955802550e-01 -9.155998878477356051e-01 -9.014312541981125415e-01 -9.043379577419964344e-01 -9.059898676155598851e-01 -9.051192224229597239e-01 -9.044023933192797404e-01
8.400000000000000355e+00 -8.833277791131797230e-01 -8.505070875251946605e-01 -8.901633673147461012e-01 -8.982115693621264274e-01 -8.999111226458933466e-01 -8.926215506002860289e-01 -8.880695597702908950e-01 -8.888260907310249204e-01 -8.868146805965531065e-01
8.500000000000000000e+00 -7.883193688375268460e-01 -8.302710873752023879e-01 -9.153220720665148358e-01 -8.807047210075101829e-01 -8.784730816493183658e-01 -8.639324669711667681e-01 -8.703878797838672243e-01 -8.708568492940702566e-01 -8.689821915056127333e-01
8.599999999999999645e+00 -9.868365056316908968e-01 -7.952527147937501484e-01 -8.794479559741751329e-01 -8.708275662103540649e-01 -8.702336379948000245e-01 -8.555838120916177125e-01 -8.502893512177001067e-01 -8.531773586759698880e-01 -8.516857596824207732e-01
8.700000000000001066e+00 -8.674280356668824243e-01 -8.625863012167465094e-01 -8.126926376082747039e-01 -8.350549838890432008e-01 -8.313901335182697361e-01 -8.371761682715891384e-01 -8.328436889469453819e-01 -8.369232432392316179e-01 -8.345165208005290713e-01
8.800000000000000711e+00 -6.321054454174531712e-01 -8.814539214678192014e-01 -8.546720323217681381e-01 -8.180002159079646784e-01 -8.065646622746830419e-01 -8.221561251572454543e-01 -8.139262760898280380e-01 -8.177654672798478908e-01 -8.187853045693996856e-01
8.900000000000000355e+00 -7.589094880506511709e-01 -8.786123468628073141e-01 -8.143642022936977698e-01 -8.111316727745865318e-01 -8.054439177476896417e-01 -8.173705555561326941e-01 -8.082488648646652951e-01 -8.042449483792556419e-01 -8.044292361985948547e-01
9.000000000000000000e+00 -8.113120992485102212e-01 -7.691969203437020175e-01 -8.276939230465442110e-01 -8.153702184859213942e-01 -7.847954523071597466e-01 -7.798485359861760946e-01 -7.938138775984778794e-01 -7.934515809301978528e-01 -7.925962022375332428e-01
9.099999999999999645e+00 -7.084362903325229777e-01 -7.418871293909705678e-01 -7.934744478761253106e-01 -7.974501791470055556e-01 -7.830930195080427758e-01 -7.949159885297658601e-01 -7.845795645667469342e-01 -7.821426889774575342e-01 -7.834845766412815715e-01
9.200000000000001066e+00 -8.095494978607198355e-01 -6.867163127970853376e-01 -7.594794677312969311e-01 -7.673907907689893060e-01 -7.805092849737444993e-01 -7.877839517697454719e-01 -7.776926332750158100e-01 -7.716094416426957370e-01 -7.724018087226400819e-01
9.300000000000000711e+00 -6.879068571336420801e-01 -7.578495190392467995e-01 -7.534378051000515386e-01 -7.655795996399786807e-01 -7.661810288222281606e-01 -7.635755325843477381e-01 -7.703416396501244767e-01 -7.646133912422405920e-01 -7.635944643813786792e-01
9.400000000000000355e+00 -7.266572610748969208e-01 -7.047883665244549789e-01 -7.725344484724954164e-01 -8.074106025901783834e-01 -7.771492170981626479e-01 -7.585506804600996578e-01 -7.604116037014592155e-01 -7.608645420260949921e-01 -7.593946282634355116e-01
9.500000000000000000e+00 -7.847887322457161030e-01 -7.801259297223921418e-01 -7.815250772853316041e-01 -8.036477851645323911e-01 -7.455657407683322635e-01 -7.548546140985876729e-01 -7.593519497280147856e-01 -7.582087326029396390e-01 -7.577741185967331594e-01
9.600000000000001421e+00 -6.538492596016067804e-01 -7.976277025637339424e-01 -8.023640911256917363e-01 -7.398692716059240837e-01 -7.568173991268182244e-01 -7.538354640015857422e-01 -7.561930494664120816e-01 -7.598142883852846419e-01 -7.588626798279306529e-01
9.700000000000001066e+00 -8.815536430533311707e-01 -8.619731931565752792e-01 -7.630956006518092583e-01 -7.804506251225376001e-01 -7.724685712348602351e-01 -7.585527444999814461e-01 -7.639521734053170698e-01 -7.594313456228786174e-01 -7.603547934953480691e-01
9.800000000000000711e+00 -7.240182705360598270e-01 -7.896947561294560547e-01 -7.483332937781209671e-01 -7.482054579375450043e-01 -7.806724983515006544e-01 -7.698108799572209726e-01 -7.637301156286946391e-01 -7.667910727763833645e-01 -7.661222392386481950e-01
9.900000000000000355e+00 -7.449210409310277337e-01 -8.371017878351693087e-01 -7.492428714160791481e-01 -7.655821035748829884e-01 -7.742362901968591338e-01 -7.772604864415089132e-01 -7.692107038835045429e-01 -7.772931892374620455e-01 -7.722593154753253364e-01
1.000000000000000000e+01 -7.441577608890254103e-01 -8.579702846732818466e-01 -7.568363515219901361e-01 -7.898864879837240727e-01 -8.018056717491242047e-01 -7.843992292218845419e-01 -7.842079585988004364e-01 -7.815970894329566931e-01 -7.819567647547305267e-01
